geoid,state_fips,county_fips,tract,geography,attribute,category,estimate,source_table,source_lines,universe,vintage
14000US06089010803,06,089,010803,"Census Tract 010803, Shasta County, California",vehicle_count,0,159,B08201,B08201 line 2,Households,2018
14000US06089010803,06,089,010803,"Census Tract 010803, Shasta County, California",vehicle_count,1,1173,B08201,B08201 line 3,Households,2018
14000US06089010803,06,089,010803,"Census Tract 010803, Shasta County, California",vehicle_count,2,669,B08201,B08201 line 4,Households,2018
14000US06089010803,06,089,010803,"Census Tract 010803, Shasta County, California",vehicle_count,3,239,B08201,B08201 line 5,Households,2018
14000US06089010803,06,089,010803,"Census Tract 010803, Shasta County, California",vehicle_count,4_plus,75,B08201,B08201 line 6,Households,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",household_income,100000_124999,102,B19001,B19001 line 14,Households,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",household_income,10000_14999,65,B19001,B19001 line 3,Households,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",household_income,125000_149999,45,B19001,B19001 line 15,Households,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",household_income,150000_199999,36,B19001,B19001 line 16,Households,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",household_income,15000_19999,18,B19001,B19001 line 4,Households,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",household_income,200000_plus,71,B19001,B19001 line 17,Households,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",household_income,20000_24999,48,B19001,B19001 line 5,Households,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",household_income,25000_29999,45,B19001,B19001 line 6,Households,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",household_income,30000_34999,45,B19001,B19001 line 7,Households,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",household_income,35000_39999,40,B19001,B19001 line 8,Households,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",household_income,40000_44999,32,B19001,B19001 line 9,Households,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",household_income,45000_49999,36,B19001,B19001 line 10,Households,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",household_income,50000_59999,56,B19001,B19001 line 11,Households,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",household_income,60000_74999,103,B19001,B19001 line 12,Households,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",household_income,75000_99999,111,B19001,B19001 line 13,Households,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",household_income,lt_10000,23,B19001,B19001 line 2,Households,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",household_older_adult_presence,has_65_plus,398,B11007,B11007 line 2,Households,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",household_older_adult_presence,no_65_plus,478,B11007,B11007 line 7,Households,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",household_structure,married_couple,425,B11001,B11001 line 3,Households,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",household_structure,nonfamily_living_alone,258,B11001,B11001 line 8,Households,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",household_structure,nonfamily_not_living_alone,127,B11001,B11001 line 9,Households,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",household_structure,other_female_householder,45,B11001,B11001 line 6,Households,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",household_structure,other_male_householder,21,B11001,B11001 line 5,Households,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",person_age_group,0_17,400,B01001,"B01001 lines 3,4,5,6,27,28,29,30",Total population,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",person_age_group,18_34,836,B01001,"B01001 lines 7,8,9,10,11,31,32,33,34,35",Total population,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",person_age_group,35_64,898,B01001,"B01001 lines 12,13,14,15,16,17,18,19,36,37,38,39,40,41,42,43",Total population,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",person_age_group,65_plus,526,B01001,"B01001 lines 20,21,22,23,24,25,44,45,46,47,48,49",Total population,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",vehicle_count,0,67,B08201,B08201 line 2,Households,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",vehicle_count,1,206,B08201,B08201 line 3,Households,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",vehicle_count,2,420,B08201,B08201 line 4,Households,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",vehicle_count,3,123,B08201,B08201 line 5,Households,2018
14000US06089010804,06,089,010804,"Census Tract 010804, Shasta County, California",vehicle_count,4_plus,60,B08201,B08201 line 6,Households,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",household_income,100000_124999,190,B19001,B19001 line 14,Households,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",household_income,10000_14999,49,B19001,B19001 line 3,Households,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",household_income,125000_149999,84,B19001,B19001 line 15,Households,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",household_income,150000_199999,102,B19001,B19001 line 16,Households,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",household_income,15000_19999,87,B19001,B19001 line 4,Households,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",household_income,200000_plus,84,B19001,B19001 line 17,Households,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",household_income,20000_24999,116,B19001,B19001 line 5,Households,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",household_income,25000_29999,145,B19001,B19001 line 6,Households,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",household_income,30000_34999,29,B19001,B19001 line 7,Households,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",household_income,35000_39999,67,B19001,B19001 line 8,Households,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",household_income,40000_44999,79,B19001,B19001 line 9,Households,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",household_income,45000_49999,79,B19001,B19001 line 10,Households,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",household_income,50000_59999,229,B19001,B19001 line 11,Households,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",household_income,60000_74999,195,B19001,B19001 line 12,Households,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",household_income,75000_99999,236,B19001,B19001 line 13,Households,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",household_income,lt_10000,112,B19001,B19001 line 2,Households,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",household_older_adult_presence,has_65_plus,621,B11007,B11007 line 2,Households,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",household_older_adult_presence,no_65_plus,1262,B11007,B11007 line 7,Households,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",household_structure,married_couple,1007,B11001,B11001 line 3,Households,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",household_structure,nonfamily_living_alone,449,B11001,B11001 line 8,Households,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",household_structure,nonfamily_not_living_alone,141,B11001,B11001 line 9,Households,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",household_structure,other_female_householder,206,B11001,B11001 line 6,Households,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",household_structure,other_male_householder,80,B11001,B11001 line 5,Households,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",person_age_group,0_17,1045,B01001,"B01001 lines 3,4,5,6,27,28,29,30",Total population,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",person_age_group,18_34,699,B01001,"B01001 lines 7,8,9,10,11,31,32,33,34,35",Total population,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",person_age_group,35_64,2316,B01001,"B01001 lines 12,13,14,15,16,17,18,19,36,37,38,39,40,41,42,43",Total population,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",person_age_group,65_plus,813,B01001,"B01001 lines 20,21,22,23,24,25,44,45,46,47,48,49",Total population,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",vehicle_count,0,49,B08201,B08201 line 2,Households,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",vehicle_count,1,556,B08201,B08201 line 3,Households,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",vehicle_count,2,729,B08201,B08201 line 4,Households,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",vehicle_count,3,422,B08201,B08201 line 5,Households,2018
14000US06089010805,06,089,010805,"Census Tract 010805, Shasta County, California",vehicle_count,4_plus,127,B08201,B08201 line 6,Households,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",household_income,100000_124999,43,B19001,B19001 line 14,Households,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",household_income,10000_14999,152,B19001,B19001 line 3,Households,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",household_income,125000_149999,18,B19001,B19001 line 15,Households,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",household_income,150000_199999,19,B19001,B19001 line 16,Households,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",household_income,15000_19999,65,B19001,B19001 line 4,Households,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",household_income,200000_plus,40,B19001,B19001 line 17,Households,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",household_income,20000_24999,101,B19001,B19001 line 5,Households,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",household_income,25000_29999,108,B19001,B19001 line 6,Households,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",household_income,30000_34999,94,B19001,B19001 line 7,Households,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",household_income,35000_39999,109,B19001,B19001 line 8,Households,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",household_income,40000_44999,19,B19001,B19001 line 9,Households,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",household_income,45000_49999,37,B19001,B19001 line 10,Households,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",household_income,50000_59999,123,B19001,B19001 line 11,Households,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",household_income,60000_74999,147,B19001,B19001 line 12,Households,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",household_income,75000_99999,172,B19001,B19001 line 13,Households,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",household_income,lt_10000,154,B19001,B19001 line 2,Households,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",household_older_adult_presence,has_65_plus,462,B11007,B11007 line 2,Households,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",household_older_adult_presence,no_65_plus,939,B11007,B11007 line 7,Households,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",household_structure,married_couple,550,B11001,B11001 line 3,Households,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",household_structure,nonfamily_living_alone,595,B11001,B11001 line 8,Households,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",household_structure,nonfamily_not_living_alone,58,B11001,B11001 line 9,Households,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",household_structure,other_female_householder,113,B11001,B11001 line 6,Households,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",household_structure,other_male_householder,85,B11001,B11001 line 5,Households,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",person_age_group,0_17,501,B01001,"B01001 lines 3,4,5,6,27,28,29,30",Total population,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",person_age_group,18_34,398,B01001,"B01001 lines 7,8,9,10,11,31,32,33,34,35",Total population,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",person_age_group,35_64,1357,B01001,"B01001 lines 12,13,14,15,16,17,18,19,36,37,38,39,40,41,42,43",Total population,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",person_age_group,65_plus,650,B01001,"B01001 lines 20,21,22,23,24,25,44,45,46,47,48,49",Total population,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",vehicle_count,0,174,B08201,B08201 line 2,Households,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",vehicle_count,1,581,B08201,B08201 line 3,Households,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",vehicle_count,2,476,B08201,B08201 line 4,Households,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",vehicle_count,3,90,B08201,B08201 line 5,Households,2018
14000US06089010806,06,089,010806,"Census Tract 010806, Shasta County, California",vehicle_count,4_plus,80,B08201,B08201 line 6,Households,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",household_income,100000_124999,164,B19001,B19001 line 14,Households,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",household_income,10000_14999,10,B19001,B19001 line 3,Households,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",household_income,125000_149999,166,B19001,B19001 line 15,Households,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",household_income,150000_199999,127,B19001,B19001 line 16,Households,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",household_income,15000_19999,74,B19001,B19001 line 4,Households,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",household_income,200000_plus,103,B19001,B19001 line 17,Households,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",household_income,20000_24999,110,B19001,B19001 line 5,Households,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",household_income,25000_29999,10,B19001,B19001 line 6,Households,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",household_income,30000_34999,76,B19001,B19001 line 7,Households,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",household_income,35000_39999,84,B19001,B19001 line 8,Households,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",household_income,40000_44999,49,B19001,B19001 line 9,Households,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",household_income,45000_49999,74,B19001,B19001 line 10,Households,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",household_income,50000_59999,183,B19001,B19001 line 11,Households,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",household_income,60000_74999,141,B19001,B19001 line 12,Households,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",household_income,75000_99999,260,B19001,B19001 line 13,Households,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",household_income,lt_10000,72,B19001,B19001 line 2,Households,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",household_older_adult_presence,has_65_plus,766,B11007,B11007 line 2,Households,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",household_older_adult_presence,no_65_plus,937,B11007,B11007 line 7,Households,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",household_structure,married_couple,1062,B11001,B11001 line 3,Households,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",household_structure,nonfamily_living_alone,395,B11001,B11001 line 8,Households,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",household_structure,nonfamily_not_living_alone,69,B11001,B11001 line 9,Households,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",household_structure,other_female_householder,136,B11001,B11001 line 6,Households,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",household_structure,other_male_householder,41,B11001,B11001 line 5,Households,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",person_age_group,0_17,870,B01001,"B01001 lines 3,4,5,6,27,28,29,30",Total population,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",person_age_group,18_34,808,B01001,"B01001 lines 7,8,9,10,11,31,32,33,34,35",Total population,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",person_age_group,35_64,1738,B01001,"B01001 lines 12,13,14,15,16,17,18,19,36,37,38,39,40,41,42,43",Total population,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",person_age_group,65_plus,1179,B01001,"B01001 lines 20,21,22,23,24,25,44,45,46,47,48,49",Total population,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",vehicle_count,0,150,B08201,B08201 line 2,Households,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",vehicle_count,1,415,B08201,B08201 line 3,Households,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",vehicle_count,2,752,B08201,B08201 line 4,Households,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",vehicle_count,3,233,B08201,B08201 line 5,Households,2018
14000US06089010807,06,089,010807,"Census Tract 010807, Shasta County, California",vehicle_count,4_plus,153,B08201,B08201 line 6,Households,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",household_income,100000_124999,53,B19001,B19001 line 14,Households,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",household_income,10000_14999,90,B19001,B19001 line 3,Households,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",household_income,125000_149999,27,B19001,B19001 line 15,Households,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",household_income,150000_199999,32,B19001,B19001 line 16,Households,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",household_income,15000_19999,269,B19001,B19001 line 4,Households,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",household_income,200000_plus,110,B19001,B19001 line 17,Households,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",household_income,20000_24999,104,B19001,B19001 line 5,Households,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",household_income,25000_29999,118,B19001,B19001 line 6,Households,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",household_income,30000_34999,38,B19001,B19001 line 7,Households,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",household_income,35000_39999,66,B19001,B19001 line 8,Households,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",household_income,40000_44999,83,B19001,B19001 line 9,Households,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",household_income,45000_49999,67,B19001,B19001 line 10,Households,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",household_income,50000_59999,148,B19001,B19001 line 11,Households,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",household_income,60000_74999,184,B19001,B19001 line 12,Households,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",household_income,75000_99999,165,B19001,B19001 line 13,Households,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",household_income,lt_10000,152,B19001,B19001 line 2,Households,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",household_older_adult_presence,has_65_plus,627,B11007,B11007 line 2,Households,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",household_older_adult_presence,no_65_plus,1079,B11007,B11007 line 7,Households,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",household_structure,married_couple,630,B11001,B11001 line 3,Households,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",household_structure,nonfamily_living_alone,540,B11001,B11001 line 8,Households,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",household_structure,nonfamily_not_living_alone,151,B11001,B11001 line 9,Households,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",household_structure,other_female_householder,283,B11001,B11001 line 6,Households,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",household_structure,other_male_householder,102,B11001,B11001 line 5,Households,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",person_age_group,0_17,1108,B01001,"B01001 lines 3,4,5,6,27,28,29,30",Total population,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",person_age_group,18_34,520,B01001,"B01001 lines 7,8,9,10,11,31,32,33,34,35",Total population,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",person_age_group,35_64,1620,B01001,"B01001 lines 12,13,14,15,16,17,18,19,36,37,38,39,40,41,42,43",Total population,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",person_age_group,65_plus,988,B01001,"B01001 lines 20,21,22,23,24,25,44,45,46,47,48,49",Total population,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",vehicle_count,0,199,B08201,B08201 line 2,Households,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",vehicle_count,1,748,B08201,B08201 line 3,Households,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",vehicle_count,2,454,B08201,B08201 line 4,Households,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",vehicle_count,3,252,B08201,B08201 line 5,Households,2018
14000US06089010900,06,089,010900,"Census Tract 010900, Shasta County, California",vehicle_count,4_plus,53,B08201,B08201 line 6,Households,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",household_income,100000_124999,76,B19001,B19001 line 14,Households,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",household_income,10000_14999,41,B19001,B19001 line 3,Households,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",household_income,125000_149999,57,B19001,B19001 line 15,Households,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",household_income,150000_199999,59,B19001,B19001 line 16,Households,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",household_income,15000_19999,5,B19001,B19001 line 4,Households,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",household_income,200000_plus,87,B19001,B19001 line 17,Households,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",household_income,20000_24999,30,B19001,B19001 line 5,Households,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",household_income,25000_29999,35,B19001,B19001 line 6,Households,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",household_income,30000_34999,17,B19001,B19001 line 7,Households,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",household_income,35000_39999,14,B19001,B19001 line 8,Households,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",household_income,40000_44999,13,B19001,B19001 line 9,Households,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",household_income,45000_49999,9,B19001,B19001 line 10,Households,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",household_income,50000_59999,37,B19001,B19001 line 11,Households,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",household_income,60000_74999,54,B19001,B19001 line 12,Households,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",household_income,75000_99999,78,B19001,B19001 line 13,Households,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",household_income,lt_10000,19,B19001,B19001 line 2,Households,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",household_older_adult_presence,has_65_plus,232,B11007,B11007 line 2,Households,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",household_older_adult_presence,no_65_plus,399,B11007,B11007 line 7,Households,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",household_structure,married_couple,441,B11001,B11001 line 3,Households,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",household_structure,nonfamily_living_alone,97,B11001,B11001 line 8,Households,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",household_structure,nonfamily_not_living_alone,26,B11001,B11001 line 9,Households,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",household_structure,other_female_householder,17,B11001,B11001 line 6,Households,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",household_structure,other_male_householder,50,B11001,B11001 line 5,Households,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",person_age_group,0_17,381,B01001,"B01001 lines 3,4,5,6,27,28,29,30",Total population,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",person_age_group,18_34,171,B01001,"B01001 lines 7,8,9,10,11,31,32,33,34,35",Total population,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",person_age_group,35_64,809,B01001,"B01001 lines 12,13,14,15,16,17,18,19,36,37,38,39,40,41,42,43",Total population,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",person_age_group,65_plus,348,B01001,"B01001 lines 20,21,22,23,24,25,44,45,46,47,48,49",Total population,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",vehicle_count,0,10,B08201,B08201 line 2,Households,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",vehicle_count,1,64,B08201,B08201 line 3,Households,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",vehicle_count,2,301,B08201,B08201 line 4,Households,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",vehicle_count,3,191,B08201,B08201 line 5,Households,2018
14000US06089011001,06,089,011001,"Census Tract 011001, Shasta County, California",vehicle_count,4_plus,65,B08201,B08201 line 6,Households,2018
14000US06089011002,06,089,011002,"Census Tract 011002, Shasta County, California",household_income,100000_124999,172,B19001,B19001 line 14,Households,2018
14000US06089011002,06,089,011002,"Census Tract 011002, Shasta County, California",household_income,10000_14999,122,B19001,B19001 line 3,Households,2018
14000US06089011002,06,089,011002,"Census Tract 011002, Shasta County, California",household_income,125000_149999,119,B19001,B19001 line 15,Households,2018
14000US06089011002,06,089,011002,"Census Tract 011002, Shasta County, California",household_income,150000_199999,154,B19001,B19001 line 16,Households,2018
14000US06089011002,06,089,011002,"Census Tract 011002, Shasta County, California",household_income,15000_19999,56,B19001,B19001 line 4,Households,2018
14000US06089011002,06,089,011002,"Census Tract 011002, Shasta County, California",household_income,200000_plus,52,B19001,B19001 line 17,Households,2018
14000US06089011002,06,089,011002,"Census Tract 011002, Shasta County, California",household_income,20000_24999,114,B19001,B19001 line 5,Households,2018
14000US06089011002,06,089,011002,"Census Tract 011002, Shasta County, California",household_income,25000_29999,123,B19001,B19001 line 6,Households,2018
14000US06089011002,06,089,011002,"Census Tract 011002, Shasta County, California",household_income,30000_34999,77,B19001,B19001 line 7,Households,2018
14000US06089011002,06,089,011002,"Census Tract 011002, Shasta County, California",household_income,35000_39999,180,B19001,B19001 line 8,Households,2018
14000US06089011002,06,089,011002,"Census Tract 011002, Shasta County, California",household_income,40000_44999,105,B19001,B19001 line 9,Households,2018
14000US06089011002,06,089,011002,"Census Tract 011002, Shasta County, California",household_income,45000_49999,73,B19001,B19001 line 10,Households,2018
